Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_38_170,VGND,li1,84.6400,114.2400,0.000104
FILLER_38_158,VGND,li1,80.9600,114.2400,0.000101
FILLER_38_146,VGND,li1,75.4400,114.2400,0.000093
FILLER_38_141,VGND,li1,70.8400,114.2400,0.000085
FILLER_38_138,VGND,li1,69.4600,114.2400,0.000085
FILLER_38_126,VGND,li1,66.2400,114.2400,0.000079
FILLER_38_120,VGND,li1,60.9500,114.2400,0.000073
FILLER_38_96,VGND,li1,49.9100,114.2400,0.000054
FILLER_38_90,VGND,li1,48.3000,114.2400,0.000054
FILLER_38_82,VGND,li1,43.7000,114.2400,0.000047
FILLER_38_77,VGND,li1,41.4000,114.2400,0.000044
FILLER_38_69,VGND,li1,39.1000,114.2400,0.000040
FILLER_38_57,VGND,li1,34.5000,114.2400,0.000031
FILLER_38_35,VGND,li1,21.8500,114.2400,0.000017
FILLER_38_29,VGND,li1,20.2400,114.2400,0.000017
FILLER_38_27,VGND,li1,18.1700,114.2400,0.000017
FILLER_38_15,VGND,li1,15.1800,114.2400,0.000017
FILLER_38_3,VGND,li1,9.6600,114.2400,0.000017
FILLER_37_323,VGND,li1,154.5600,114.2400,0.000144
FILLER_37_302,VGND,li1,144.6700,114.2400,0.000143
FILLER_37_268,VGND,li1,131.5600,114.2400,0.000141
FILLER_37_255,VGND,li1,123.2800,114.2400,0.000139
FILLER_37_247,VGND,li1,120.9800,114.2400,0.000138
FILLER_37_221,VGND,li1,107.8700,114.2400,0.000131
FILLER_37_198,VGND,li1,97.0600,114.2400,0.000121
FILLER_37_169,VGND,li1,83.9500,114.2400,0.000104
FILLER_37_167,VGND,li1,82.5700,114.2400,0.000101
FILLER_37_163,VGND,li1,81.4200,114.2400,0.000101
FILLER_37_151,VGND,li1,77.7400,114.2400,0.000097
FILLER_37_127,VGND,li1,64.8600,114.2400,0.000079
FILLER_37_65,VGND,li1,36.1100,114.2400,0.000035
FILLER_37_57,VGND,li1,33.5800,114.2400,0.000031
FILLER_37_55,VGND,li1,31.0500,114.2400,0.000024
FILLER_37_49,VGND,li1,29.4400,114.2400,0.000024
FILLER_37_44,VGND,li1,26.2200,114.2400,0.000017
FILLER_37_27,VGND,li1,18.4000,114.2400,0.000017
FILLER_37_15,VGND,li1,15.1800,114.2400,0.000017
FILLER_37_3,VGND,li1,9.6600,114.2400,0.000017
FILLER_36_318,VGND,li1,152.4900,108.8000,0.000138
FILLER_36_300,VGND,li1,145.3600,108.8000,0.000138
FILLER_36_292,VGND,li1,140.0700,108.8000,0.000138
FILLER_36_259,VGND,li1,124.8900,108.8000,0.000135
FILLER_36_253,VGND,li1,123.2800,108.8000,0.000134
FILLER_36_251,VGND,li1,121.2100,108.8000,0.000132
FILLER_36_247,VGND,li1,120.0600,108.8000,0.000130
FILLER_36_209,VGND,li1,101.8900,108.8000,0.000116
FILLER_36_194,VGND,li1,95.2200,108.8000,0.000111
FILLER_36_153,VGND,li1,78.6600,108.8000,0.000097
FILLER_36_141,VGND,li1,73.1400,108.8000,0.000093
FILLER_36_139,VGND,li1,69.6900,108.8000,0.000089
FILLER_36_127,VGND,li1,66.7000,108.8000,0.000086
FILLER_36_90,VGND,li1,49.6800,108.8000,0.000066
FILLER_36_79,VGND,li1,42.3200,108.8000,0.000054
FILLER_36_67,VGND,li1,39.1000,108.8000,0.000046
FILLER_36_55,VGND,li1,33.5800,108.8000,0.000040
FILLER_36_29,VGND,li1,19.5500,108.8000,0.000021
FILLER_36_26,VGND,li1,17.9400,108.8000,0.000021
FILLER_36_15,VGND,li1,12.8800,108.8000,0.000021
FILLER_36_3,VGND,li1,9.6600,108.8000,0.000021
FILLER_35_324,VGND,li1,154.7900,108.8000,0.000138
FILLER_35_318,VGND,li1,153.1800,108.8000,0.000138
FILLER_35_306,VGND,li1,149.0400,108.8000,0.000138
FILLER_35_297,VGND,li1,142.3700,108.8000,0.000138
FILLER_35_287,VGND,li1,137.7700,108.8000,0.000138
FILLER_35_281,VGND,li1,136.1600,108.8000,0.000138
FILLER_35_279,VGND,li1,134.0900,108.8000,0.000138
FILLER_35_248,VGND,li1,120.2900,108.8000,0.000132
FILLER_35_217,VGND,li1,105.5700,108.8000,0.000119
FILLER_35_178,VGND,li1,87.6300,108.8000,0.000104
FILLER_35_169,VGND,li1,83.4900,108.8000,0.000101
FILLER_35_162,VGND,li1,81.4200,108.8000,0.000099
FILLER_35_130,VGND,li1,65.7800,108.8000,0.000086
FILLER_35_124,VGND,li1,63.0200,108.8000,0.000083
FILLER_35_109,VGND,li1,56.3500,108.8000,0.000076
FILLER_35_101,VGND,li1,52.2100,108.8000,0.000070
FILLER_35_93,VGND,li1,50.1400,108.8000,0.000066
FILLER_35_71,VGND,li1,40.0200,108.8000,0.000050
FILLER_35_39,VGND,li1,23.6900,108.8000,0.000021
FILLER_35_3,VGND,li1,8.7400,108.8000,0.000021
FILLER_34_306,VGND,li1,146.7400,103.3600,0.000041
FILLER_34_282,VGND,li1,135.4700,103.3600,0.000040
FILLER_34_276,VGND,li1,133.8600,103.3600,0.000040
FILLER_34_230,VGND,li1,111.7800,103.3600,0.000035
FILLER_34_218,VGND,li1,108.5600,103.3600,0.000034
FILLER_34_212,VGND,li1,103.2700,103.3600,0.000032
FILLER_34_206,VGND,li1,101.6600,103.3600,0.000032
FILLER_34_186,VGND,li1,91.3100,103.3600,0.000029
FILLER_34_178,VGND,li1,89.2400,103.3600,0.000029
FILLER_34_166,VGND,li1,84.6400,103.3600,0.000027
FILLER_34_154,VGND,li1,79.1200,103.3600,0.000026
FILLER_34_99,VGND,li1,51.2900,103.3600,0.000017
FILLER_34_91,VGND,li1,49.2200,103.3600,0.000017
FILLER_34_77,VGND,li1,41.1700,103.3600,0.000014
FILLER_34_62,VGND,li1,34.5000,103.3600,0.000012
FILLER_34_29,VGND,li1,19.3200,103.3600,0.000008
FILLER_34_7,VGND,li1,8.9700,103.3600,0.000008
FILLER_34_3,VGND,li1,7.8200,103.3600,0.000008
FILLER_33_323,VGND,li1,154.5600,103.3600,0.000041
FILLER_33_299,VGND,li1,143.9800,103.3600,0.000041
FILLER_33_289,VGND,li1,138.6900,103.3600,0.000040
FILLER_33_281,VGND,li1,136.6200,103.3600,0.000040
FILLER_33_279,VGND,li1,134.0900,103.3600,0.000040
FILLER_33_233,VGND,li1,112.9300,103.3600,0.000036
FILLER_33_225,VGND,li1,110.8600,103.3600,0.000035
FILLER_33_223,VGND,li1,108.3300,103.3600,0.000034
FILLER_33_217,VGND,li1,106.7200,103.3600,0.000034
FILLER_33_205,VGND,li1,102.5800,103.3600,0.000032
FILLER_33_193,VGND,li1,97.0600,103.3600,0.000031
FILLER_33_181,VGND,li1,91.5400,103.3600,0.000029
FILLER_33_169,VGND,li1,86.0200,103.3600,0.000028
FILLER_33_166,VGND,li1,82.3400,103.3600,0.000026
FILLER_33_154,VGND,li1,79.1200,103.3600,0.000026
FILLER_33_142,VGND,li1,73.6000,103.3600,0.000024
FILLER_33_127,VGND,li1,64.6300,103.3600,0.000021
FILLER_33_121,VGND,li1,61.4100,103.3600,0.000020
FILLER_33_113,VGND,li1,59.3400,103.3600,0.000020
FILLER_33_111,VGND,li1,56.8100,103.3600,0.000019
FILLER_33_106,VGND,li1,54.5100,103.3600,0.000018
FILLER_33_90,VGND,li1,49.6800,103.3600,0.000017
FILLER_33_57,VGND,li1,31.9700,103.3600,0.000012
FILLER_33_28,VGND,li1,19.0900,103.3600,0.000008
FILLER_33_19,VGND,li1,14.4900,103.3600,0.000008
FILLER_33_15,VGND,li1,13.3400,103.3600,0.000008
FILLER_33_3,VGND,li1,9.6600,103.3600,0.000008
FILLER_32_291,VGND,li1,139.6100,97.9200,0.000017
FILLER_32_287,VGND,li1,138.4600,97.9200,0.000017
FILLER_32_275,VGND,li1,134.7800,97.9200,0.000017
FILLER_32_263,VGND,li1,129.2600,97.9200,0.000017
FILLER_32_253,VGND,li1,122.1300,97.9200,0.000016
FILLER_32_250,VGND,li1,120.9800,97.9200,0.000016
FILLER_32_238,VGND,li1,117.7600,97.9200,0.000016
FILLER_32_226,VGND,li1,112.2400,97.9200,0.000016
FILLER_32_214,VGND,li1,106.7200,97.9200,0.000015
FILLER_32_195,VGND,li1,95.4500,97.9200,0.000014
FILLER_32_189,VGND,li1,93.8400,97.9200,0.000014
FILLER_32_153,VGND,li1,77.7400,97.9200,0.000012
FILLER_32_141,VGND,li1,73.1400,97.9200,0.000011
FILLER_32_133,VGND,li1,67.1600,97.9200,0.000010
FILLER_32_125,VGND,li1,63.2500,97.9200,0.000009
FILLER_32_121,VGND,li1,62.1000,97.9200,0.000009
FILLER_32_109,VGND,li1,58.4200,97.9200,0.000008
FILLER_32_97,VGND,li1,52.9000,97.9200,0.000008
FILLER_32_85,VGND,li1,47.3800,97.9200,0.000007
FILLER_32_82,VGND,li1,43.7000,97.9200,0.000006
FILLER_32_74,VGND,li1,41.4000,97.9200,0.000005
FILLER_32_62,VGND,li1,34.5000,97.9200,0.000004
FILLER_32_52,VGND,li1,30.1300,97.9200,0.000003
FILLER_32_44,VGND,li1,27.6000,97.9200,0.000003
FILLER_32_29,VGND,li1,21.6200,97.9200,0.000003
FILLER_32_26,VGND,li1,17.9400,97.9200,0.000003
FILLER_32_18,VGND,li1,15.6400,97.9200,0.000003
FILLER_32_6,VGND,li1,11.0400,97.9200,0.000003
FILLER_31_323,VGND,li1,154.5600,97.9200,0.000018
FILLER_31_301,VGND,li1,144.4400,97.9200,0.000018
FILLER_31_289,VGND,li1,139.1500,97.9200,0.000017
FILLER_31_278,VGND,li1,133.8600,97.9200,0.000017
FILLER_31_274,VGND,li1,131.7900,97.9200,0.000017
FILLER_31_264,VGND,li1,127.1900,97.9200,0.000017
FILLER_31_258,VGND,li1,125.5800,97.9200,0.000016
FILLER_31_246,VGND,li1,121.4400,97.9200,0.000016
FILLER_31_222,VGND,li1,108.1000,97.9200,0.000015
FILLER_31_214,VGND,li1,105.8000,97.9200,0.000015
FILLER_31_187,VGND,li1,91.7700,97.9200,0.000014
FILLER_31_181,VGND,li1,90.1600,97.9200,0.000014
FILLER_31_167,VGND,li1,82.5700,97.9200,0.000013
FILLER_31_161,VGND,li1,80.9600,97.9200,0.000013
FILLER_31_149,VGND,li1,76.8200,97.9200,0.000012
FILLER_31_137,VGND,li1,71.3000,97.9200,0.000011
FILLER_31_125,VGND,li1,65.7800,97.9200,0.000010
FILLER_31_99,VGND,li1,51.2900,97.9200,0.000007
FILLER_31_93,VGND,li1,49.6800,97.9200,0.000007
FILLER_31_81,VGND,li1,45.5400,97.9200,0.000006
FILLER_31_69,VGND,li1,40.0200,97.9200,0.000005
FILLER_31_61,VGND,li1,33.8100,97.9200,0.000004
FILLER_31_57,VGND,li1,32.6600,97.9200,0.000004
FILLER_31_55,VGND,li1,31.0500,97.9200,0.000003
FILLER_31_51,VGND,li1,29.9000,97.9200,0.000003
FILLER_31_39,VGND,li1,26.2200,97.9200,0.000002
FILLER_31_27,VGND,li1,20.7000,97.9200,0.000003
FILLER_31_3,VGND,li1,7.1300,97.9200,0.000003
FILLER_30_301,VGND,li1,144.2100,92.4800,0.000045
FILLER_30_253,VGND,li1,123.7400,92.4800,0.000043
FILLER_30_251,VGND,li1,121.2100,92.4800,0.000042
FILLER_30_245,VGND,li1,119.6000,92.4800,0.000042
FILLER_30_237,VGND,li1,114.7700,92.4800,0.000041
FILLER_30_153,VGND,li1,78.6600,92.4800,0.000029
FILLER_30_141,VGND,li1,73.1400,92.4800,0.000026
FILLER_30_134,VGND,li1,68.5400,92.4800,0.000024
FILLER_30_128,VGND,li1,65.0900,92.4800,0.000023
FILLER_30_116,VGND,li1,61.6400,92.4800,0.000021
FILLER_30_104,VGND,li1,56.1200,92.4800,0.000019
FILLER_30_96,VGND,li1,49.9100,92.4800,0.000016
FILLER_30_92,VGND,li1,48.7600,92.4800,0.000016
FILLER_30_77,VGND,li1,41.4000,92.4800,0.000013
FILLER_30_65,VGND,li1,38.1800,92.4800,0.000012
FILLER_30_53,VGND,li1,32.6600,92.4800,0.000009
FILLER_30_41,VGND,li1,27.1400,92.4800,0.000007
FILLER_30_29,VGND,li1,21.6200,92.4800,0.000006
FILLER_30_27,VGND,li1,18.1700,92.4800,0.000006
FILLER_30_3,VGND,li1,7.1300,92.4800,0.000007
FILLER_29_315,VGND,li1,150.8800,92.4800,0.000045
FILLER_29_276,VGND,li1,133.4000,92.4800,0.000044
FILLER_29_272,VGND,li1,130.8700,92.4800,0.000044
FILLER_29_261,VGND,li1,126.0400,92.4800,0.000043
FILLER_29_203,VGND,li1,99.1300,92.4800,0.000036
FILLER_29_191,VGND,li1,96.1400,92.4800,0.000035
FILLER_29_173,VGND,li1,85.5600,92.4800,0.000031
FILLER_29_167,VGND,li1,82.5700,92.4800,0.000030
FILLER_29_159,VGND,li1,80.5000,92.4800,0.000029
FILLER_29_147,VGND,li1,75.9000,92.4800,0.000027
FILLER_29_121,VGND,li1,61.8700,92.4800,0.000021
FILLER_29_113,VGND,li1,59.3400,92.4800,0.000021
FILLER_29_108,VGND,li1,56.1200,92.4800,0.000019
FILLER_29_96,VGND,li1,52.4400,92.4800,0.000017
FILLER_29_82,VGND,li1,43.4700,92.4800,0.000014
FILLER_29_69,VGND,li1,38.6400,92.4800,0.000012
FILLER_29_57,VGND,li1,34.5000,92.4800,0.000010
FILLER_29_53,VGND,li1,30.5900,92.4800,0.000008
FILLER_29_45,VGND,li1,28.0600,92.4800,0.000007
FILLER_29_33,VGND,li1,23.4600,92.4800,0.000005
FILLER_29_9,VGND,li1,9.8900,92.4800,0.000007
FILLER_28_309,VGND,li1,150.4200,87.0400,0.000024
FILLER_28_305,VGND,li1,146.5100,87.0400,0.000023
FILLER_28_297,VGND,li1,143.9800,87.0400,0.000023
FILLER_28_285,VGND,li1,139.3800,87.0400,0.000023
FILLER_28_273,VGND,li1,133.8600,87.0400,0.000023
FILLER_28_261,VGND,li1,128.3400,87.0400,0.000022
FILLER_28_250,VGND,li1,120.9800,87.0400,0.000022
FILLER_28_213,VGND,li1,103.7300,87.0400,0.000021
FILLER_28_209,VGND,li1,102.5800,87.0400,0.000021
FILLER_28_197,VGND,li1,98.9000,87.0400,0.000020
FILLER_28_195,VGND,li1,95.4500,87.0400,0.000020
FILLER_28_191,VGND,li1,94.3000,87.0400,0.000020
FILLER_28_179,VGND,li1,90.6200,87.0400,0.000019
FILLER_28_168,VGND,li1,83.4900,87.0400,0.000018
FILLER_28_155,VGND,li1,77.0500,87.0400,0.000017
FILLER_28_149,VGND,li1,75.4400,87.0400,0.000017
FILLER_28_139,VGND,li1,69.6900,87.0400,0.000015
FILLER_28_117,VGND,li1,59.5700,87.0400,0.000013
FILLER_28_109,VGND,li1,57.5000,87.0400,0.000012
FILLER_28_97,VGND,li1,52.9000,87.0400,0.000011
FILLER_28_85,VGND,li1,47.3800,87.0400,0.000009
FILLER_28_70,VGND,li1,38.1800,87.0400,0.000007
FILLER_28_62,VGND,li1,34.7300,87.0400,0.000006
FILLER_28_50,VGND,li1,31.2800,87.0400,0.000005
FILLER_28_27,VGND,li1,18.1700,87.0400,0.000004
FILLER_28_3,VGND,li1,7.1300,87.0400,0.000004
FILLER_27_323,VGND,li1,154.5600,87.0400,0.000024
FILLER_27_301,VGND,li1,144.4400,87.0400,0.000023
FILLER_27_293,VGND,li1,142.1400,87.0400,0.000023
FILLER_27_281,VGND,li1,137.5400,87.0400,0.000023
FILLER_27_276,VGND,li1,133.4000,87.0400,0.000023
FILLER_27_260,VGND,li1,125.5800,87.0400,0.000022
FILLER_27_252,VGND,li1,123.2800,87.0400,0.000022
FILLER_27_239,VGND,li1,116.1500,87.0400,0.000022
FILLER_27_229,VGND,li1,111.7800,87.0400,0.000021
FILLER_27_225,VGND,li1,109.2500,87.0400,0.000021
FILLER_27_220,VGND,li1,107.6400,87.0400,0.000021
FILLER_27_212,VGND,li1,103.2700,87.0400,0.000021
FILLER_27_200,VGND,li1,100.2800,87.0400,0.000020
FILLER_27_193,VGND,li1,94.5300,87.0400,0.000020
FILLER_27_189,VGND,li1,93.3800,87.0400,0.000019
FILLER_27_147,VGND,li1,73.3700,87.0400,0.000016
FILLER_27_113,VGND,li1,57.7300,87.0400,0.000012
FILLER_27_111,VGND,li1,56.8100,87.0400,0.000012
FILLER_27_107,VGND,li1,55.6600,87.0400,0.000012
FILLER_27_95,VGND,li1,51.9800,87.0400,0.000011
FILLER_27_83,VGND,li1,46.4600,87.0400,0.000009
FILLER_27_57,VGND,li1,31.9700,87.0400,0.000005
FILLER_27_54,VGND,li1,30.8200,87.0400,0.000005
FILLER_27_42,VGND,li1,27.6000,87.0400,0.000004
FILLER_27_30,VGND,li1,22.0800,87.0400,0.000004
FILLER_27_18,VGND,li1,16.5600,87.0400,0.000004
FILLER_27_6,VGND,li1,11.0400,87.0400,0.000004
FILLER_26_321,VGND,li1,154.1000,81.6000,0.000078
FILLER_26_309,VGND,li1,150.4200,81.6000,0.000078
FILLER_26_300,VGND,li1,145.3600,81.6000,0.000078
FILLER_26_291,VGND,li1,139.6100,81.6000,0.000078
FILLER_26_276,VGND,li1,133.8600,81.6000,0.000078
FILLER_26_269,VGND,li1,130.1800,81.6000,0.000078
FILLER_26_257,VGND,li1,126.5000,81.6000,0.000077
FILLER_26_250,VGND,li1,120.9800,81.6000,0.000077
FILLER_26_238,VGND,li1,117.7600,81.6000,0.000076
FILLER_26_226,VGND,li1,112.2400,81.6000,0.000076
FILLER_26_214,VGND,li1,106.7200,81.6000,0.000075
FILLER_26_174,VGND,li1,86.0200,81.6000,0.000072
FILLER_26_153,VGND,li1,76.1300,81.6000,0.000066
FILLER_26_141,VGND,li1,73.1400,81.6000,0.000062
FILLER_26_132,VGND,li1,66.7000,81.6000,0.000056
FILLER_26_97,VGND,li1,51.5200,81.6000,0.000039
FILLER_26_85,VGND,li1,47.3800,81.6000,0.000034
FILLER_26_83,VGND,li1,43.9300,81.6000,0.000032
FILLER_26_77,VGND,li1,42.3200,81.6000,0.000030
FILLER_26_42,VGND,li1,25.5300,81.6000,0.000012
FILLER_26_29,VGND,li1,19.7800,81.6000,0.000013
FILLER_26_25,VGND,li1,17.7100,81.6000,0.000013
FILLER_26_14,VGND,li1,12.4200,81.6000,0.000013
FILLER_26_6,VGND,li1,10.1200,81.6000,0.000013
FILLER_25_322,VGND,li1,154.3300,81.6000,0.000078
FILLER_25_310,VGND,li1,150.8800,81.6000,0.000078
FILLER_25_298,VGND,li1,145.3600,81.6000,0.000078
FILLER_25_281,VGND,li1,135.0100,81.6000,0.000078
FILLER_25_252,VGND,li1,121.6700,81.6000,0.000077
FILLER_25_236,VGND,li1,115.0000,81.6000,0.000076
FILLER_25_225,VGND,li1,109.7100,81.6000,0.000075
FILLER_25_221,VGND,li1,107.8700,81.6000,0.000075
FILLER_25_209,VGND,li1,104.4200,81.6000,0.000075
FILLER_25_204,VGND,li1,99.8200,81.6000,0.000074
FILLER_25_184,VGND,li1,90.8500,81.6000,0.000073
FILLER_25_176,VGND,li1,88.3200,81.6000,0.000072
FILLER_25_140,VGND,li1,71.7600,81.6000,0.000062
FILLER_25_128,VGND,li1,67.1600,81.6000,0.000056
FILLER_25_113,VGND,li1,57.9600,81.6000,0.000047
FILLER_25_111,VGND,li1,56.8100,81.6000,0.000045
FILLER_25_94,VGND,li1,50.6000,81.6000,0.000039
FILLER_25_82,VGND,li1,46.0000,81.6000,0.000034
FILLER_25_73,VGND,li1,40.0200,81.6000,0.000026
FILLER_25_69,VGND,li1,37.4900,81.6000,0.000024
FILLER_25_65,VGND,li1,36.3400,81.6000,0.000024
FILLER_25_57,VGND,li1,31.9700,81.6000,0.000019
FILLER_25_50,VGND,li1,29.2100,81.6000,0.000017
FILLER_25_42,VGND,li1,26.6800,81.6000,0.000012
FILLER_25_30,VGND,li1,22.0800,81.6000,0.000012
FILLER_25_3,VGND,li1,7.1300,81.6000,0.000013
FILLER_24_324,VGND,li1,154.7900,76.1600,0.000034
FILLER_24_307,VGND,li1,146.9700,76.1600,0.000033
FILLER_24_281,VGND,li1,135.2400,76.1600,0.000033
FILLER_24_270,VGND,li1,130.4100,76.1600,0.000032
FILLER_24_262,VGND,li1,126.5000,76.1600,0.000031
FILLER_24_251,VGND,li1,121.2100,76.1600,0.000031
FILLER_24_240,VGND,li1,116.1500,76.1600,0.000030
FILLER_24_175,VGND,li1,86.2500,76.1600,0.000024
FILLER_24_163,VGND,li1,83.2600,76.1600,0.000022
FILLER_24_151,VGND,li1,77.7400,76.1600,0.000021
FILLER_24_147,VGND,li1,73.3700,76.1600,0.000020
FILLER_24_141,VGND,li1,71.7600,76.1600,0.000019
FILLER_24_139,VGND,li1,69.6900,76.1600,0.000018
FILLER_24_135,VGND,li1,68.5400,76.1600,0.000018
FILLER_24_123,VGND,li1,64.8600,76.1600,0.000017
FILLER_24_93,VGND,li1,48.7600,76.1600,0.000012
FILLER_24_85,VGND,li1,46.4600,76.1600,0.000011
FILLER_24_82,VGND,li1,43.7000,76.1600,0.000011
FILLER_24_78,VGND,li1,41.6300,76.1600,0.000010
FILLER_24_58,VGND,li1,32.8900,76.1600,0.000007
FILLER_24_50,VGND,li1,30.3600,76.1600,0.000006
FILLER_24_6,VGND,li1,8.7400,76.1600,0.000005
FILLER_23_324,VGND,li1,154.7900,76.1600,0.000034
FILLER_23_320,VGND,li1,153.6400,76.1600,0.000034
FILLER_23_281,VGND,li1,135.0100,76.1600,0.000033
FILLER_23_274,VGND,li1,132.9400,76.1600,0.000032
FILLER_23_267,VGND,li1,129.0300,76.1600,0.000032
FILLER_23_225,VGND,li1,109.4800,76.1600,0.000029
FILLER_23_219,VGND,li1,106.7200,76.1600,0.000028
FILLER_23_181,VGND,li1,89.0100,76.1600,0.000024
FILLER_23_169,VGND,li1,86.0200,76.1600,0.000024
FILLER_23_166,VGND,li1,82.3400,76.1600,0.000022
FILLER_23_158,VGND,li1,80.0400,76.1600,0.000022
FILLER_23_141,VGND,li1,70.6100,76.1600,0.000019
FILLER_23_133,VGND,li1,68.5400,76.1600,0.000018
FILLER_23_121,VGND,li1,63.9400,76.1600,0.000017
FILLER_23_110,VGND,li1,56.5800,76.1600,0.000014
FILLER_23_98,VGND,li1,50.8300,76.1600,0.000013
FILLER_23_86,VGND,li1,47.8400,76.1600,0.000011
FILLER_23_65,VGND,li1,35.6500,76.1600,0.000008
FILLER_23_57,VGND,li1,33.5800,76.1600,0.000007
FILLER_23_54,VGND,li1,30.8200,76.1600,0.000006
FILLER_23_42,VGND,li1,27.6000,76.1600,0.000006
FILLER_23_18,VGND,li1,14.0300,76.1600,0.000005
FILLER_23_14,VGND,li1,12.1900,76.1600,0.000005
FILLER_23_6,VGND,li1,10.1200,76.1600,0.000005
FILLER_22_324,VGND,li1,154.7900,70.7200,0.000044
FILLER_22_320,VGND,li1,153.6400,70.7200,0.000044
FILLER_22_305,VGND,li1,146.5100,70.7200,0.000044
FILLER_22_294,VGND,li1,141.4500,70.7200,0.000044
FILLER_22_264,VGND,li1,128.3400,70.7200,0.000043
FILLER_22_251,VGND,li1,121.2100,70.7200,0.000043
FILLER_22_175,VGND,li1,86.2500,70.7200,0.000036
FILLER_22_169,VGND,li1,84.6400,70.7200,0.000036
FILLER_22_137,VGND,li1,69.2300,70.7200,0.000031
FILLER_22_93,VGND,li1,48.5300,70.7200,0.000021
FILLER_22_85,VGND,li1,46.4600,70.7200,0.000020
FILLER_22_61,VGND,li1,34.2700,70.7200,0.000013
FILLER_22_53,VGND,li1,31.7400,70.7200,0.000011
FILLER_22_41,VGND,li1,27.1400,70.7200,0.000009
FILLER_22_29,VGND,li1,21.6200,70.7200,0.000007
FILLER_22_27,VGND,li1,18.1700,70.7200,0.000007
FILLER_22_3,VGND,li1,7.1300,70.7200,0.000008
FILLER_21_317,VGND,li1,153.1800,70.7200,0.000044
FILLER_21_281,VGND,li1,136.6200,70.7200,0.000044
FILLER_21_276,VGND,li1,133.4000,70.7200,0.000044
FILLER_21_269,VGND,li1,129.4900,70.7200,0.000043
FILLER_21_265,VGND,li1,128.3400,70.7200,0.000043
FILLER_21_232,VGND,li1,112.4700,70.7200,0.000042
FILLER_21_222,VGND,li1,108.1000,70.7200,0.000041
FILLER_21_214,VGND,li1,105.8000,70.7200,0.000041
FILLER_21_197,VGND,li1,98.9000,70.7200,0.000039
FILLER_21_183,VGND,li1,91.5400,70.7200,0.000038
FILLER_21_125,VGND,li1,63.7100,70.7200,0.000029
FILLER_21_113,VGND,li1,60.2600,70.7200,0.000027
FILLER_21_107,VGND,li1,55.2000,70.7200,0.000024
FILLER_21_92,VGND,li1,50.6000,70.7200,0.000023
FILLER_21_80,VGND,li1,45.0800,70.7200,0.000019
FILLER_21_69,VGND,li1,39.1000,70.7200,0.000016
FILLER_21_57,VGND,li1,34.5000,70.7200,0.000013
FILLER_21_45,VGND,li1,28.0600,70.7200,0.000009
FILLER_21_33,VGND,li1,23.4600,70.7200,0.000007
FILLER_21_21,VGND,li1,17.9400,70.7200,0.000007
FILLER_21_9,VGND,li1,12.4200,70.7200,0.000008
FILLER_20_317,VGND,li1,153.1800,65.2800,0.000030
FILLER_20_302,VGND,li1,145.8200,65.2800,0.000030
FILLER_20_284,VGND,li1,136.8500,65.2800,0.000029
FILLER_20_272,VGND,li1,133.4000,65.2800,0.000029
FILLER_20_257,VGND,li1,123.9700,65.2800,0.000028
FILLER_20_229,VGND,li1,111.5500,65.2800,0.000026
FILLER_20_221,VGND,li1,109.0200,65.2800,0.000025
FILLER_20_209,VGND,li1,104.4200,65.2800,0.000024
FILLER_20_197,VGND,li1,98.9000,65.2800,0.000023
FILLER_20_192,VGND,li1,94.7600,65.2800,0.000023
FILLER_20_180,VGND,li1,91.0800,65.2800,0.000022
FILLER_20_141,VGND,li1,70.6100,65.2800,0.000018
FILLER_20_133,VGND,li1,67.6200,65.2800,0.000017
FILLER_20_121,VGND,li1,63.9400,65.2800,0.000016
FILLER_20_109,VGND,li1,58.4200,65.2800,0.000015
FILLER_20_97,VGND,li1,52.9000,65.2800,0.000013
FILLER_20_85,VGND,li1,47.3800,65.2800,0.000012
FILLER_20_76,VGND,li1,42.3200,65.2800,0.000010
FILLER_20_64,VGND,li1,37.7200,65.2800,0.000009
FILLER_20_59,VGND,li1,33.1200,65.2800,0.000007
FILLER_20_41,VGND,li1,25.7600,65.2800,0.000005
FILLER_20_29,VGND,li1,21.6200,65.2800,0.000006
FILLER_20_27,VGND,li1,18.1700,65.2800,0.000006
FILLER_20_6,VGND,li1,8.5100,65.2800,0.000007
FILLER_19_324,VGND,li1,154.7900,65.2800,0.000030
FILLER_19_318,VGND,li1,153.1800,65.2800,0.000030
FILLER_19_293,VGND,li1,140.7600,65.2800,0.000029
FILLER_19_281,VGND,li1,137.5400,65.2800,0.000029
FILLER_19_277,VGND,li1,133.6300,65.2800,0.000029
FILLER_19_269,VGND,li1,131.1000,65.2800,0.000029
FILLER_19_256,VGND,li1,123.7400,65.2800,0.000028
FILLER_19_249,VGND,li1,120.9800,65.2800,0.000027
FILLER_19_237,VGND,li1,117.3000,65.2800,0.000027
FILLER_19_225,VGND,li1,111.7800,65.2800,0.000026
FILLER_19_212,VGND,li1,105.8000,65.2800,0.000024
FILLER_19_200,VGND,li1,100.2800,65.2800,0.000023
FILLER_19_190,VGND,li1,93.3800,65.2800,0.000022
FILLER_19_181,VGND,li1,90.1600,65.2800,0.000022
FILLER_19_169,VGND,li1,86.0200,65.2800,0.000021
FILLER_19_166,VGND,li1,82.3400,65.2800,0.000020
FILLER_19_150,VGND,li1,74.9800,65.2800,0.000018
FILLER_19_139,VGND,li1,70.8400,65.2800,0.000018
